"","plantID","tier","projectNumber","sampleUniqueID","sampleID","product","flavorName","fatLevel","size","container","dateProcessed","dateCode","sampleDay","test","greaterThanLessThan","dataValue","countability"
"773",6,3,509,6948,"64","Core","White","1%","½ Gal","Plastic","2023-03-06","2023-03-22","D14","SPC","NULL","36000000","NULL"
"774",6,3,509,6948,"64","Core","White","1%","½ Gal","Plastic","2023-03-06","2023-03-22","D14","CVTA","NULL","33000000","NULL"
"775",6,3,509,6949,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-03-06","2023-03-22","DI","SPC","NULL","140","E"
"776",6,3,509,6949,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-03-06","2023-03-22","DI","CVTA","NULL","20","E"
"777",6,3,509,6949,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-03-06","2023-03-22","D7","SPC","NULL","600000","NULL"
"778",6,3,509,6949,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-03-06","2023-03-22","D7","CVTA","NULL","1300000","NULL"
"779",6,3,509,6949,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-03-06","2023-03-22","D14","SPC","NULL","53000000","NULL"
"780",6,3,509,6949,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-03-06","2023-03-22","D14","CVTA","NULL","420000000","NULL"
"781",6,3,509,6950,"64-2","Extras","White","1%","Qt","Glass","2023-03-06","2023-03-22","DI","SPC","NULL","900","NULL"
"782",6,3,509,6950,"64-2","Extras","White","1%","Qt","Glass","2023-03-06","2023-03-22","DI","CVTA","NULL","780","NULL"
"783",6,3,509,6950,"64-2","Extras","White","1%","Qt","Glass","2023-03-06","2023-03-22","D7","SPC","NULL","5200000","NULL"
"784",6,3,509,6950,"64-2","Extras","White","1%","Qt","Glass","2023-03-06","2023-03-22","D7","CVTA","NULL","11000000","NULL"
"785",6,3,509,6950,"64-2","Extras","White","1%","Qt","Glass","2023-03-06","2023-03-22","D14","SPC","NULL","2000000000","NULL"
"786",6,3,509,6950,"64-2","Extras","White","1%","Qt","Glass","2023-03-06","2023-03-22","D14","CVTA","NULL","1100000000","NULL"
"787",6,3,509,6951,"65","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-03-06","2023-03-22","DI","SPC","NULL","20","E"
"788",6,3,509,6951,"65","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-03-06","2023-03-22","DI","CVTA","<","20","E"
"789",6,3,509,6951,"65","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-03-06","2023-03-22","D7","SPC","NULL","970","NULL"
"790",6,3,509,6951,"65","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-03-06","2023-03-22","D7","CVTA","<","20","E"
"791",6,3,509,6951,"65","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-03-06","2023-03-22","D14","SPC","NULL","110000000","NULL"
"792",6,3,509,6951,"65","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-03-06","2023-03-22","D14","CVTA","<","20","E"
"793",6,3,509,6952,"65-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-03-06","2023-03-22","DI","SPC","NULL","30","E"
"794",6,3,509,6952,"65-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-03-06","2023-03-22","DI","CVTA","<","20","E"
"795",6,3,509,6952,"65-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-03-06","2023-03-22","D7","SPC","NULL","1100","NULL"
"796",6,3,509,6952,"65-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-03-06","2023-03-22","D7","CVTA","NULL","20","E"
"797",6,3,509,6952,"65-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-03-06","2023-03-22","D14","SPC","NULL","99000000","NULL"
"798",6,3,509,6952,"65-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-03-06","2023-03-22","D14","CVTA","NULL","2100","NULL"
"799",59,3,510,6963,"11","Core","White","Whole","½ Gal","Plastic","2023-04-02","2023-04-16","DI","SPC","NULL","920","NULL"
"800",59,3,510,6963,"11","Core","White","Whole","½ Gal","Plastic","2023-04-02","2023-04-16","DI","CVTA","NULL","1100","NULL"
"801",59,3,510,6963,"11","Core","White","Whole","½ Gal","Plastic","2023-04-02","2023-04-16","D7","SPC","NULL","16000000","NULL"
"802",59,3,510,6963,"11","Core","White","Whole","½ Gal","Plastic","2023-04-02","2023-04-16","D7","CVTA","NULL","16000000","NULL"
"803",59,3,510,6963,"11","Core","White","Whole","½ Gal","Plastic","2023-04-02","2023-04-16","D14","SPC","NULL","1200000000","NULL"
"804",59,3,510,6963,"11","Core","White","Whole","½ Gal","Plastic","2023-04-02","2023-04-16","D14","CVTA","NULL","1200000000","NULL"
"805",75,3,510,6965,"21","Core","White","Whole","½ Gal","Plastic","2023-04-05","2023-04-23","DI","SPC","NULL","130","E"
"806",75,3,510,6965,"21","Core","White","Whole","½ Gal","Plastic","2023-04-05","2023-04-23","DI","CVTA","<","20","E"
"807",75,3,510,6965,"21","Core","White","Whole","½ Gal","Plastic","2023-04-05","2023-04-23","D7","SPC","NULL","110","E"
"808",75,3,510,6965,"21","Core","White","Whole","½ Gal","Plastic","2023-04-05","2023-04-23","D7","CVTA","<","20","E"
"809",75,3,510,6965,"21","Core","White","Whole","½ Gal","Plastic","2023-04-05","2023-04-23","D14","SPC","NULL","160","E"
"810",75,3,510,6965,"21","Core","White","Whole","½ Gal","Plastic","2023-04-05","2023-04-23","D14","CVTA","NULL","3500000","NULL"
"811",75,3,510,6966,"21-1","Core","White","Whole","Qt","Plastic","2023-04-05","2023-04-23","DI","SPC","NULL","50","E"
"812",75,3,510,6966,"21-1","Core","White","Whole","Qt","Plastic","2023-04-05","2023-04-23","DI","CVTA","<","20","E"
"813",75,3,510,6966,"21-1","Core","White","Whole","Qt","Plastic","2023-04-05","2023-04-23","D7","SPC","NULL","3000","NULL"
"814",75,3,510,6966,"21-1","Core","White","Whole","Qt","Plastic","2023-04-05","2023-04-23","D7","CVTA","NULL","2800","NULL"
"815",75,3,510,6966,"21-1","Core","White","Whole","Qt","Plastic","2023-04-05","2023-04-23","D14","SPC","NULL","51000000","NULL"
"816",75,3,510,6966,"21-1","Core","White","Whole","Qt","Plastic","2023-04-05","2023-04-23","D14","CVTA","NULL","55000000","NULL"
"817",75,3,510,6968,"25","Flavored","Chocolate","Whole","Qt","Plastic","2023-04-05","2023-04-29","DI","SPC","NULL","20","E"
"818",75,3,510,6968,"25","Flavored","Chocolate","Whole","Qt","Plastic","2023-04-05","2023-04-29","DI","CVTA","<","20","E"
"819",75,3,510,6968,"25","Flavored","Chocolate","Whole","Qt","Plastic","2023-04-05","2023-04-29","D7","SPC","NULL","28000","NULL"
"820",75,3,510,6968,"25","Flavored","Chocolate","Whole","Qt","Plastic","2023-04-05","2023-04-29","D7","CVTA","NULL","33000","NULL"
"821",75,3,510,6968,"25","Flavored","Chocolate","Whole","Qt","Plastic","2023-04-05","2023-04-29","D14","SPC","NULL","470000000","NULL"
"822",75,3,510,6968,"25","Flavored","Chocolate","Whole","Qt","Plastic","2023-04-05","2023-04-29","D14","CVTA","NULL","360000000","NULL"
"823",78,2,510,6969,"31","Core","White","Whole","½ Gal","Plastic","2023-04-08","2023-04-26","DI","SPC","<","10","E"
"824",78,2,510,6969,"31","Core","White","Whole","½ Gal","Plastic","2023-04-08","2023-04-26","DI","CVTA","<","20","E"
"825",78,2,510,6969,"31","Core","White","Whole","½ Gal","Plastic","2023-04-08","2023-04-26","D14","SPC","NULL","210","E"
"826",78,2,510,6969,"31","Core","White","Whole","½ Gal","Plastic","2023-04-08","2023-04-26","D14","CVTA","<","20","E"
"827",78,2,510,6969,"31","Core","White","Whole","½ Gal","Plastic","2023-04-08","2023-04-26","D21","SPC","NULL","1800000","NULL"
"828",78,2,510,6969,"31","Core","White","Whole","½ Gal","Plastic","2023-04-08","2023-04-26","D21","CVTA","<","20","E"
"829",78,2,510,6970,"31-1","Core","White","Whole","Pt","Plastic","2023-04-08","2023-04-26","DI","SPC","<","10","E"
"830",78,2,510,6970,"31-1","Core","White","Whole","Pt","Plastic","2023-04-08","2023-04-26","DI","CVTA","<","20","E"
"831",78,2,510,6970,"31-1","Core","White","Whole","Pt","Plastic","2023-04-08","2023-04-26","D14","SPC","<","10","E"
"832",78,2,510,6970,"31-1","Core","White","Whole","Pt","Plastic","2023-04-08","2023-04-26","D14","CVTA","<","20","E"
"833",78,2,510,6970,"31-1","Core","White","Whole","Pt","Plastic","2023-04-08","2023-04-26","D21","SPC","NULL","14000","NULL"
"834",78,2,510,6970,"31-1","Core","White","Whole","Pt","Plastic","2023-04-08","2023-04-26","D21","CVTA","<","20","E"
"835",78,2,510,6971,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-10","2023-04-28","DI","SPC","NULL","510","NULL"
"836",78,2,510,6971,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-10","2023-04-28","DI","CVTA","<","20","E"
"837",78,2,510,6971,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-10","2023-04-28","D7","SPC","NULL","1200","NULL"
"838",78,2,510,6971,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-10","2023-04-28","D7","CVTA","<","20","E"
"839",78,2,510,6971,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-10","2023-04-28","D14","SPC","NULL","6700","NULL"
"840",78,2,510,6971,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-10","2023-04-28","D14","CVTA","NULL","6900","NULL"
"841",78,2,510,6971,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-10","2023-04-28","D21","CVTA","NULL","680000","NULL"
"842",78,2,510,6971,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-10","2023-04-28","D21","SPC","NULL","1500000","NULL"
"843",78,2,510,6972,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-28","DI","SPC","NULL","560","NULL"
"844",78,2,510,6972,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-28","DI","CVTA","<","20","E"
"845",78,2,510,6972,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-28","D7","SPC","NULL","1000","NULL"
"846",78,2,510,6972,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-28","D7","CVTA","<","20","E"
"847",78,2,510,6972,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-28","D14","SPC","NULL","6800","NULL"
"848",78,2,510,6972,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-28","D14","CVTA","<","20","E"
"849",78,2,510,6972,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-28","D21","SPC","NULL","7300000","NULL"
"850",78,2,510,6972,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-28","D21","CVTA","<","20","E"
"851",26,2,510,6973,"41","Core","White","Whole","Qt","Glass","2023-04-10","NULL","DI","SPC","NULL","40","E"
"852",26,2,510,6973,"41","Core","White","Whole","Qt","Glass","2023-04-10","NULL","DI","CVTA","<","20","E"
"853",26,2,510,6973,"41","Core","White","Whole","Qt","Glass","2023-04-10","NULL","D7","SPC","NULL","40","E"
"854",26,2,510,6973,"41","Core","White","Whole","Qt","Glass","2023-04-10","NULL","D7","CVTA","<","20","E"
"855",26,2,510,6973,"41","Core","White","Whole","Qt","Glass","2023-04-10","NULL","D14","SPC","NULL","19000","NULL"
"856",26,2,510,6973,"41","Core","White","Whole","Qt","Glass","2023-04-10","NULL","D14","CVTA","<","20","E"
"857",26,2,510,6974,"42","Core","White","2%","Qt","Glass","2023-04-10","NULL","DI","SPC","NULL","10","E"
"858",26,2,510,6974,"42","Core","White","2%","Qt","Glass","2023-04-10","NULL","DI","CVTA","<","20","E"
"859",26,2,510,6974,"42","Core","White","2%","Qt","Glass","2023-04-10","NULL","D7","SPC","NULL","30","E"
"860",26,2,510,6974,"42","Core","White","2%","Qt","Glass","2023-04-10","NULL","D7","CVTA","<","20","E"
"861",26,2,510,6974,"42","Core","White","2%","Qt","Glass","2023-04-10","NULL","D14","SPC","NULL","24000","NULL"
"862",26,2,510,6974,"42","Core","White","2%","Qt","Glass","2023-04-10","NULL","D14","CVTA","<","20","E"
"863",26,2,510,6975,"43","Core","White","Skim","Qt","Glass","2023-04-10","NULL","DI","SPC","NULL","20","E"
"864",26,2,510,6975,"43","Core","White","Skim","Qt","Glass","2023-04-10","NULL","DI","CVTA","<","20","E"
"865",26,2,510,6975,"43","Core","White","Skim","Qt","Glass","2023-04-10","NULL","D7","SPC","NULL","90","E"
"866",26,2,510,6975,"43","Core","White","Skim","Qt","Glass","2023-04-10","NULL","D7","CVTA","<","20","E"
"867",26,2,510,6975,"43","Core","White","Skim","Qt","Glass","2023-04-10","NULL","D14","SPC",">","400000","E"
"868",26,2,510,6975,"43","Core","White","Skim","Qt","Glass","2023-04-10","NULL","D14","CVTA","<","20","E"
"869",26,2,510,6976,"45","Flavored","Chocolate","Whole","Qt","Glass","2023-04-10","NULL","DI","SPC","NULL","30","E"
"870",26,2,510,6976,"45","Flavored","Chocolate","Whole","Qt","Glass","2023-04-10","NULL","DI","CVTA","<","20","E"
"871",26,2,510,6976,"45","Flavored","Chocolate","Whole","Qt","Glass","2023-04-10","NULL","D7","SPC","NULL","1300","NULL"
"872",26,2,510,6976,"45","Flavored","Chocolate","Whole","Qt","Glass","2023-04-10","NULL","D7","CVTA","<","20","E"
"873",26,2,510,6976,"45","Flavored","Chocolate","Whole","Qt","Glass","2023-04-10","NULL","D14","SPC","NULL","11000000","NULL"
"874",26,2,510,6976,"45","Flavored","Chocolate","Whole","Qt","Glass","2023-04-10","NULL","D14","CVTA","<","20","E"
"875",26,2,510,6978,"46","Flavored","Strawberry","Whole","Qt","Glass","2023-04-10","NULL","DI","SPC","NULL","40","E"
"876",26,2,510,6978,"46","Flavored","Strawberry","Whole","Qt","Glass","2023-04-10","NULL","DI","CVTA","<","20","E"
"877",26,2,510,6978,"46","Flavored","Strawberry","Whole","Qt","Glass","2023-04-10","NULL","D7","SPC","NULL","11000","NULL"
"878",26,2,510,6978,"46","Flavored","Strawberry","Whole","Qt","Glass","2023-04-10","NULL","D7","CVTA","<","20","E"
"879",26,2,510,6978,"46","Flavored","Strawberry","Whole","Qt","Glass","2023-04-10","NULL","D14","SPC","NULL","820000000","NULL"
"880",26,2,510,6978,"46","Flavored","Strawberry","Whole","Qt","Glass","2023-04-10","NULL","D14","CVTA","<","20","E"
"881",80,3,510,6980,"51","Core","White","Whole","½ Gal","Plastic","2023-04-01","2023-04-22","DI","SPC","<","10","E"
"882",80,3,510,6980,"51","Core","White","Whole","½ Gal","Plastic","2023-04-01","2023-04-22","DI","CVTA","<","20","E"
"883",80,3,510,6980,"51","Core","White","Whole","½ Gal","Plastic","2023-04-01","2023-04-22","D14","SPC","NULL","50000","NULL"
"884",80,3,510,6980,"51","Core","White","Whole","½ Gal","Plastic","2023-04-01","2023-04-22","D14","CVTA","NULL","340","E"
"885",80,3,510,6981,"51-1","Core","White","Whole","Qt","Plastic","2023-04-01","2023-04-22","DI","SPC","NULL","190","E"
"886",80,3,510,6981,"51-1","Core","White","Whole","Qt","Plastic","2023-04-01","2023-04-22","DI","CVTA","NULL","500","NULL"
"887",80,3,510,6981,"51-1","Core","White","Whole","Qt","Plastic","2023-04-01","2023-04-22","D14","SPC","NULL","12000000","NULL"
"888",80,3,510,6981,"51-1","Core","White","Whole","Qt","Plastic","2023-04-01","2023-04-22","D14","CVTA","NULL","28000000","NULL"
"889",80,3,510,6982,"51-2","Core","White","Whole","Gal","Plastic","2023-04-01","2023-04-22","DI","SPC","NULL","20","E"
"890",80,3,510,6982,"51-2","Core","White","Whole","Gal","Plastic","2023-04-01","2023-04-22","DI","CVTA","<","20","E"
"891",80,3,510,6982,"51-2","Core","White","Whole","Gal","Plastic","2023-04-01","2023-04-22","D14","SPC","NULL","48000","NULL"
"892",80,3,510,6982,"51-2","Core","White","Whole","Gal","Plastic","2023-04-01","2023-04-22","D14","CVTA","NULL","1400000","NULL"
"893",80,3,510,6983,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-04","2023-04-23","DI","SPC","NULL","40","E"
"894",80,3,510,6983,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-04","2023-04-23","DI","CVTA","<","20","E"
"895",80,3,510,6983,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-04","2023-04-23","D7","SPC","NULL","2100","NULL"
"896",80,3,510,6983,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-04","2023-04-23","D7","CVTA","NULL","1700","NULL"
"897",80,3,510,6983,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-04","2023-04-23","D14","SPC","NULL","36000000","NULL"
"898",80,3,510,6983,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-04-04","2023-04-23","D14","CVTA","NULL","50000000","NULL"
"899",80,3,510,6984,"55-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-04","2023-04-23","DI","SPC","NULL","10","E"
"900",80,3,510,6984,"55-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-04","2023-04-23","DI","CVTA","<","20","E"
"901",80,3,510,6984,"55-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-04","2023-04-23","D7","SPC","NULL","190","E"
"902",80,3,510,6984,"55-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-04","2023-04-23","D7","CVTA","<","20","E"
"903",80,3,510,6984,"55-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-04","2023-04-23","D14","SPC","NULL","45000","NULL"
"904",80,3,510,6984,"55-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-04-04","2023-04-23","D14","CVTA","<","20","E"
"905",25,3,510,6985,"61","Extras","White","Whole","Pt","Plastic","2023-04-10","2023-04-26","DI","SPC","NULL","310","E"
"906",25,3,510,6985,"61","Extras","White","Whole","Pt","Plastic","2023-04-10","2023-04-26","DI","CVTA","<","20","E"
"907",25,3,510,6985,"61","Extras","White","Whole","Pt","Plastic","2023-04-10","2023-04-26","D7","SPC","NULL","150","E"
"908",25,3,510,6985,"61","Extras","White","Whole","Pt","Plastic","2023-04-10","2023-04-26","D7","CVTA","<","20","E"
"909",25,3,510,6985,"61","Extras","White","Whole","Pt","Plastic","2023-04-10","2023-04-26","D14","SPC",">","400000","E"
"910",25,3,510,6985,"61","Extras","White","Whole","Pt","Plastic","2023-04-10","2023-04-26","D14","CVTA",">","400000","E"
"911",25,3,510,6991,"61-1","Extras","White","Whole","Qt","Glass","2023-04-10","2023-04-26","DI","SPC","NULL","180","E"
"912",25,3,510,6991,"61-1","Extras","White","Whole","Qt","Glass","2023-04-10","2023-04-26","DI","CVTA","<","20","E"
"913",25,3,510,6991,"61-1","Extras","White","Whole","Qt","Glass","2023-04-10","2023-04-26","D7","SPC","NULL","310000","NULL"
"914",25,3,510,6991,"61-1","Extras","White","Whole","Qt","Glass","2023-04-10","2023-04-26","D7","CVTA","NULL","740000","NULL"
"915",25,3,510,6991,"61-1","Extras","White","Whole","Qt","Glass","2023-04-10","2023-04-26","D14","SPC","NULL","36000000","NULL"
"916",25,3,510,6991,"61-1","Extras","White","Whole","Qt","Glass","2023-04-10","2023-04-26","D14","CVTA","NULL","43000000","NULL"
"917",25,3,510,6986,"62","Extras","White","2%","Pt","Plastic","2023-04-10","2023-04-26","DI","SPC","NULL","420","NULL"
"918",25,3,510,6986,"62","Extras","White","2%","Pt","Plastic","2023-04-10","2023-04-26","DI","CVTA","<","20","E"
"919",25,3,510,6986,"62","Extras","White","2%","Pt","Plastic","2023-04-10","2023-04-26","D7","SPC","NULL","310","E"
"920",25,3,510,6986,"62","Extras","White","2%","Pt","Plastic","2023-04-10","2023-04-26","D7","CVTA","<","20","E"
"921",25,3,510,6986,"62","Extras","White","2%","Pt","Plastic","2023-04-10","2023-04-26","D14","SPC","NULL","310","E"
"922",25,3,510,6986,"62","Extras","White","2%","Pt","Plastic","2023-04-10","2023-04-26","D14","CVTA","<","20","E"
"923",25,3,510,6987,"63","Extras","White","Skim","Pt","Plastic","2023-04-10","2023-04-26","DI","SPC","NULL","210","E"
"924",25,3,510,6987,"63","Extras","White","Skim","Pt","Plastic","2023-04-10","2023-04-26","DI","CVTA","<","20","E"
"925",25,3,510,6987,"63","Extras","White","Skim","Pt","Plastic","2023-04-10","2023-04-26","D7","SPC","NULL","150","E"
"926",25,3,510,6987,"63","Extras","White","Skim","Pt","Plastic","2023-04-10","2023-04-26","D7","CVTA","<","20","E"
"927",25,3,510,6987,"63","Extras","White","Skim","Pt","Plastic","2023-04-10","2023-04-26","D14","SPC","NULL","130","E"
"928",25,3,510,6987,"63","Extras","White","Skim","Pt","Plastic","2023-04-10","2023-04-26","D14","CVTA","<","20","E"
"929",25,3,510,6989,"65","Extras","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-26","DI","SPC","NULL","90","E"
"930",25,3,510,6989,"65","Extras","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-26","DI","CVTA","<","20","E"
"931",25,3,510,6989,"65","Extras","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-26","D7","SPC","NULL","33000","NULL"
"932",25,3,510,6989,"65","Extras","Chocolate","Whole","Pt","Plastic","2023-04-10","2023-04-26","D7","CVTA","NULL","35000","NULL"
